ChargePeriodStart,ChargePeriodEnd,ChargeFrequency,ChargeDescription,ChargeCategory,BillingPeriodStart,BillingPeriodEnd,Provider,Publisher,InvoiceIssuer,BillingAccountId,BilledCost,BillingCurrency,EffectiveCost,RegionId,ServiceCategory,ServiceName,SubAccountId,AvailabilityZone,ResourceName,ResourceId,ResourceType,CommitmentDiscountId,CommitmentDiscountType,CommitmentDiscountCategory,PricingQuantity,PricingUnit,PricingCategory,SkuId,SkuPriceId,ListUnitPrice,ListCost,ConsumedQuantity,ConsumedUnit
2023-11-05T23:00:00.000+0000,2023-11-06T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-07T10:00:00.000+0000,2023-11-07T11:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,2.8e-8,USD,2.8e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,1.3988e-6,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,2.7976000000000002e-8,1.3988e-6,GB
2023-11-07T10:00:00.000+0000,2023-11-07T11:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.52e-8,USD,1.52e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.609e-7,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.5218e-8,7.609e-7,GB
2023-11-08T17:00:00.000+0000,2023-11-08T18:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-10T23:00:00.000+0000,2023-11-11T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-12T10:00:00.000+0000,2023-11-12T11:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,2.78e-8,USD,2.78e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,1.3877e-6,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,2.7754e-8,1.3877e-6,GB
2023-11-12T10:00:00.000+0000,2023-11-12T11:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.52e-8,USD,1.52e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.609e-7,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.5218e-8,7.609e-7,GB
2023-11-13T17:00:00.000+0000,2023-11-13T18:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,XGXYRxxxxxxSEUVT,XGXYRYWGNXSSExxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-07T05:00:00.000+0000,2023-11-07T07:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from EU (Paris),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,3.4096e-6,GB,,XPDECxxxxxxKWXRQ,XPDECPNDVPQKWxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,3.4096e-6,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-east-1,Analytics,AWSGlue,123412340534,,,,,,,,2.0,Request,,XUYP7xxxxxxFEEB7,XUYP7NN729GFExxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,2e-6,2.0,Request
2023-11-07T11:00:00.000+0000,2023-11-07T12:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-east-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,XUYP7xxxxxxFEEB7,XUYP7NN729GFExxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-10T08:00:00.000+0000,2023-11-10T09:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-east-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,XUYP7xxxxxxFEEB7,XUYP7NN729GFExxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-12T11:00:00.000+0000,2023-11-12T12:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-east-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,XUYP7xxxxxxFEEB7,XUYP7NN729GFExxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-07T05:00:00.000+0000,2023-11-07T07:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from Israel (Tel Aviv),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,9.993e-7,GB,,Y5AA5xxxxxxACAX4,Y5AA5UCAZCYACxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,9.993e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-south-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,Y6JJ7xxxxxx64CH7,Y6JJ7JBXQG364xxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-08T21:00:00.000+0000,2023-11-08T22:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-south-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,Y6JJ7xxxxxx64CH7,Y6JJ7JBXQG364xxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-13T21:00:00.000+0000,2023-11-13T22:00:00.000+0000,Recurring,"First 1,000,000 Amazon SQS Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-south-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,Y6JJ7xxxxxx64CH7,Y6JJ7JBXQG364xxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-southeast-1,Analytics,AWSGlue,123412340534,,,,,,,,2.0,Request,,Y7M7VxxxxxxFXGY2,Y7M7VBTBV4CFXxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,2e-6,2.0,Request
2023-11-05T05:00:00.000+0000,2023-11-05T06:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-southeast-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,Y7M7VxxxxxxFXGY2,Y7M7VBTBV4CFXxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-08T19:00:00.000+0000,2023-11-08T20:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-southeast-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,Y7M7VxxxxxxFXGY2,Y7M7VBTBV4CFXxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-10T05:00:00.000+0000,2023-11-10T06:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-southeast-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,Y7M7VxxxxxxFXGY2,Y7M7VBTBV4CFXxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-13T19:00:00.000+0000,2023-11-13T20:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-southeast-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,Y7M7VxxxxxxFXGY2,Y7M7VBTBV4CFXxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-04T22:00:00.000+0000,2023-11-04T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.81e-8,USD,1.81e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,9.052e-7,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.8104e-8,9.052e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-04T22:00:00.000+0000,2023-11-04T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,8.4e-9,USD,8.4e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,4.21e-7,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,8.42e-9,4.21e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-07T11:00:00.000+0000,2023-11-07T12:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-08T18:00:00.000+0000,2023-11-08T19:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,4.59e-8,USD,4.59e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,2.2929e-6,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,4.5858000000000006e-8,2.2929e-6,GB
2023-11-08T18:00:00.000+0000,2023-11-08T19:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.46e-8,USD,1.46e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.32e-7,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.464e-8,7.32e-7,GB
2023-11-08T00:00:00.000+0000,2023-11-08T01:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-12T11:00:00.000+0000,2023-11-12T12:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-13T18:00:00.000+0000,2023-11-13T19:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,4.59e-8,USD,4.59e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,2.2929e-6,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,4.5858000000000006e-8,2.2929e-6,GB
2023-11-13T18:00:00.000+0000,2023-11-13T19:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.46e-8,USD,1.46e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.32e-7,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.464e-8,7.32e-7,GB
2023-11-13T00:00:00.000+0000,2023-11-13T01:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,Y8HYRxxxxxxQFJHH,Y8HYRU3BZZ4QFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,Y8W4TxxxxxxDM9BG,Y8W4TKQWYZFDMxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-11T02:00:00.000+0000,2023-11-11T03:00:00.000+0000,Recurring,USD 0.0 per Requests for Requests-Tier1 in EU (Stockholm),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Integration,AWSQueueService,123412340534,,,,,,,,1.0,Requests,,Y8W4TxxxxxxDM9BG,Y8W4TKQWYZFDMxxx.xxxxxxxxxx.xxx6EN2CT7,4e-7,4e-7,1.0,Requests
2023-11-07T04:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,0.0 per free event recorded in US East (Ohio) region,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-east-2,Management and Governance,AWSCloudTrail,123412340534,,,,,,,,6.0,Events,,YPA9GxxxxxxSCQGJ,YPA9G6CYTXQSCxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,6.0,Events
2023-11-05T04:00:00.000+0000,2023-11-05T06:00:00.000+0000,Recurring,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,,AWSCloudShell,123412340534,,,,,,,,0.0018607127,GB,,YWBN2xxxxxxTYSVG,YWBN22EQ5U8TYxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,0.0018607127,GB
2023-11-01T00:00:00.000+0000,2023-11-01T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0002123027,USD,0.0002123027,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0092305501,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.0002123026523,0.0092305501,GB-Mo
2023-11-02T00:00:00.000+0000,2023-11-02T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0002099513,USD,0.0002099513,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0091283162,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.0002099512726,0.0091283162,GB-Mo
2023-11-02T00:00:00.000+0000,2023-11-02T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0003277316,USD,0.0003277316,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.014249199,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.000327731577,0.014249199,GB-Mo
2023-11-03T00:00:00.000+0000,2023-11-03T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0002083252,USD,0.0002083252,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0090576172,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.0002083251956,0.0090576172,GB-Mo
2023-11-03T00:00:00.000+0000,2023-11-03T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0017706894,USD,0.0017706894,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0769864974,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.0017706894402000001,0.0769864974,GB-Mo
2023-11-04T00:00:00.000+0000,2023-11-04T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0002254166,USD,0.0002254166,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0098007202,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.00022541656459999998,0.0098007202,GB-Mo
2023-11-04T00:00:00.000+0000,2023-11-04T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0016385207,USD,0.0016385207,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0712400284,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.0016385206532,0.0712400284,GB-Mo
2023-11-05T00:00:00.000+0000,2023-11-05T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0002278264,USD,0.0002278264,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0099054972,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.0002278264356,0.0099054972,GB-Mo
2023-11-05T00:00:00.000+0000,2023-11-05T01:00:00.000+0000,Recurring,$0.023 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0018857661,USD,0.0018857661,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0819898326,GB-Mo,,Z3FQZxxxxxxPVABR,Z3FQZG73HYSPVxxx.xxxxxxxxxx.xxxJ3S3EYE,0.023,0.0018857661498000002,0.0819898326,GB-Mo
