ChargePeriodStart,ChargePeriodEnd,ChargeDescription,BillingPeriodStart,BillingPeriodEnd,Provider,BillingAccountId,BilledCost,BillingCurrency,EffectiveCost,RegionId,ServiceName,SubAccountId,AvailabilityZone,ResourceId,PricingUnit,SkuId,ConsumedQuantity,ConsumedUnit
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Outbound Data Transfer Zone 1,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,9.2390062998e-8,us-sanjose-1,NETWORK,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.vnic.oc1.us-sanjose-1.abzwuljrnocy3fyperpqihyokz3nuvhcseslimhfr5rvl5wga4y4uq5oezea,GB Months,B88327,0.000015123747,GB Months
2023-11-13T07:00:00.000000+0000,2023-11-13T08:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.64752e-7,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_vcn,Million Datapoints,B90926,0.0004,Million Datapoints
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.473238e-7,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_autonomous_database,Million Datapoints,B90926,0.000385,Million Datapoints
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.64752e-9,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_blockstore,Million Datapoints,B90926,4e-6,Million Datapoints
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.7404704e-7,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_autonomous_database,Million Datapoints,B90926,0.000408,Million Datapoints
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,Outbound Data Transfer Zone 1,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,1.104260113181e-6,us-sanjose-1,NETWORK,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.vnic.oc1.us-sanjose-1.abzwuljrnocy3fyperpqihyokz3nuvhcseslimhfr5rvl5wga4y4uq5oezea,GB Months,B88327,0.000180761329,GB Months
2023-11-13T06:00:00.000000+0000,2023-11-13T07:00:00.000000+0000,Outbound Data Transfer Zone 1,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,2.76174547844e-7,us-sanjose-1,NETWORK,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.vnic.oc1.us-sanjose-1.abzwuljrnocy3fyperpqihyokz3nuvhcseslimhfr5rvl5wga4y4uq5oezea,GB Months,B88327,0.00004520826,GB Months
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Container Image Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,2.40649033262e-7,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.containerrepo.oc1.us-sanjose-1.0.axi5rjbot4mp.aaaaaaaaslfwxxoeeoxnrk7vfyqv77jupswli7ko4e3tvuegtqrwoqtkgb5a,GB Months,B91628,0.000024271943,GB Months
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Standard - E4 - Memory,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.00136084,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.instance.oc1.us-sanjose-1.anzwuljr33abj3qcn6ugox3wetdefjnrjositn7hexayzgxipdxejwitp7aq,GB Hours,B93114,4.0,GB Hours
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.3221936e-7,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_autonomous_database,Million Datapoints,B90926,0.000372,Million Datapoints
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Oracle APEX Application Development,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.024528554999901885,us-sanjose-1,DATABASE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.autonomousdatabase.oc1.us-sanjose-1.anzwuljr33abj3qa3ustmv6jdlw6elfui5qg3jd7ugfx6oq7x5qa5emjmpta,Hours,B92911,0.166666666666,Hours
2023-11-13T06:00:00.000000+0000,2023-11-13T07:00:00.000000+0000,Container Image Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.81298076439e-7,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.containerrepo.oc1.us-sanjose-1.0.axi5rjbot4mp.aaaaaaaaslfwxxoeeoxnrk7vfyqv77jupswli7ko4e3tvuegtqrwoqtkgb5a,GB Months,B91628,0.000048543887,GB Months
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Streaming - PUT or GET,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.000021714163498681,us-sanjose-1,ORACLE_STREAMING_SERVICE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.stream.oc1.us-sanjose-1.amaaaaaa33abj3qaih4sw37guxveujynj7kd57drzhbjre6cclcaf3bt4ofa,GB Of Data Transferred,B90938,0.001752077601,GB Of Data Transferred
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,Outbound Data Transfer Zone 1,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.66075132368e-7,us-sanjose-1,NETWORK,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.vnic.oc1.us-sanjose-1.abzwuljrnocy3fyperpqihyokz3nuvhcseslimhfr5rvl5wga4y4uq5oezea,GB Months,B88327,0.000076293945,GB Months
2023-11-13T07:00:00.000000+0000,2023-11-13T08:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,2.32376e-9,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_compute_infrastructure_health,Million Datapoints,B90926,2e-6,Million Datapoints
2023-11-13T05:00:00.000000+0000,2023-11-13T06:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,1.859008e-8,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_compute,Million Datapoints,B90926,0.000016,Million Datapoints
2023-11-13T07:00:00.000000+0000,2023-11-13T08:00:00.000000+0000,Streaming - Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,1.337711111048e-6,us-sanjose-1,ORACLE_STREAMING_SERVICE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.stream.oc1.us-sanjose-1.amaaaaaa33abj3qaih4sw37guxveujynj7kd57drzhbjre6cclcaf3bt4ofa,Gigabytes Per Hour,B90939,0.009444444444,Gigabytes Per Hour
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Outbound Data Transfer Zone 1,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,9.7379661922e-8,us-sanjose-1,NETWORK,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.vnic.oc1.us-sanjose-1.abzwuljrnocy3fyperpqihyokz3nuvhcseslimhfr5rvl5wga4y4uq5oezea,GB Months,B88327,0.000015940517,GB Months
2023-11-13T06:00:00.000000+0000,2023-11-13T07:00:00.000000+0000,Streaming - Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,1.337711111048e-6,us-sanjose-1,ORACLE_STREAMING_SERVICE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.stream.oc1.us-sanjose-1.amaaaaaa33abj3qaih4sw37guxveujynj7kd57drzhbjre6cclcaf3bt4ofa,Gigabytes Per Hour,B90939,0.009444444444,Gigabytes Per Hour
2023-11-13T06:00:00.000000+0000,2023-11-13T07:00:00.000000+0000,Oracle APEX Application Development,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.024528554999901885,us-sanjose-1,DATABASE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.autonomousdatabase.oc1.us-sanjose-1.anzwuljr33abj3qa3ustmv6jdlw6elfui5qg3jd7ugfx6oq7x5qa5emjmpta,Hours,B92911,0.166666666666,Hours
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,MySQL Database for HeatWave - Standard - Node per hour,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.036519144999853925,us-sanjose-1,MYSQL,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.mysqlinstance.oc1.us-sanjose-1.abzwuljrijxaukifprz6it6gvgse4lqermwyw6hsi6p2bei5ivfk3qth6x5q,Instance per hour,B92024,0.166666666666,Instance per hour
2023-11-13T05:00:00.000000+0000,2023-11-13T06:00:00.000000+0000,MySQL Database Service - Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.000710731182784594,us-sanjose-1,MYSQL,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.mysqlinstance.oc1.us-sanjose-1.abzwuljrijxaukifprz6it6gvgse4lqermwyw6hsi6p2bei5ivfk3qth6x5q,GB Months,B92426,0.028673835125,GB Months
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.64752e-7,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_vcn,Million Datapoints,B90926,0.0004,Million Datapoints
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Container Image Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.81298076439e-7,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.containerrepo.oc1.us-sanjose-1.0.axi5rjbot4mp.aaaaaaaaslfwxxoeeoxnrk7vfyqv77jupswli7ko4e3tvuegtqrwoqtkgb5a,GB Months,B91628,0.000048543887,GB Months
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Container Image Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.81298076439e-7,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.containerrepo.oc1.us-sanjose-1.0.axi5rjbot4mp.aaaaaaaaslfwxxoeeoxnrk7vfyqv77jupswli7ko4e3tvuegtqrwoqtkgb5a,GB Months,B91628,0.000048543887,GB Months
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,MySQL Database for HeatWave - Standard - Node per hour,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.036519144999853925,us-sanjose-1,MYSQL,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.mysqlinstance.oc1.us-sanjose-1.abzwuljrijxaukifprz6it6gvgse4lqermwyw6hsi6p2bei5ivfk3qth6x5q,Instance per hour,B92024,0.166666666666,Instance per hour
2023-11-13T06:00:00.000000+0000,2023-11-13T07:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.64752e-9,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_compute_infrastructure_health,Million Datapoints,B90926,4e-6,Million Datapoints
2023-11-13T07:00:00.000000+0000,2023-11-13T08:00:00.000000+0000,Container Image Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,2.40649033262e-7,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.containerrepo.oc1.us-sanjose-1.0.axi5rjbot4mp.aaaaaaaaslfwxxoeeoxnrk7vfyqv77jupswli7ko4e3tvuegtqrwoqtkgb5a,GB Months,B91628,0.000024271943,GB Months
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Oracle Autonomous Transaction Processing - Exadata Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.002859170002849772,us-sanjose-1,DATABASE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.autonomousdatabase.oc1.us-sanjose-1.anzwuljr33abj3qa3ustmv6jdlw6elfui5qg3jd7ugfx6oq7x5qa5emjmpta,TB,B90455,0.000112007168,TB
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.64752e-7,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_vcn,Million Datapoints,B90926,0.0004,Million Datapoints
2023-11-13T11:00:00.000000+0000,2023-11-13T12:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,2.32376e-8,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_compute,Million Datapoints,B90926,0.00002,Million Datapoints
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,Oracle APEX Application Development,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.024528554999901885,us-sanjose-1,DATABASE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.autonomousdatabase.oc1.us-sanjose-1.anzwuljr33abj3qa3ustmv6jdlw6elfui5qg3jd7ugfx6oq7x5qa5emjmpta,Hours,B92911,0.166666666666,Hours
2023-11-13T07:00:00.000000+0000,2023-11-13T08:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,9.29504e-9,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_compute,Million Datapoints,B90926,8e-6,Million Datapoints
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,Outbound Data Transfer Zone 1,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,8.36289670162e-7,us-sanjose-1,NETWORK,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.vnic.oc1.us-sanjose-1.abzwuljrnocy3fyperpqihyokz3nuvhcseslimhfr5rvl5wga4y4uq5oezea,GB Months,B88327,0.000136896036,GB Months
2023-11-13T07:00:00.000000+0000,2023-11-13T08:00:00.000000+0000,MySQL Database Service - Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.000710731182784594,us-sanjose-1,MYSQL,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.mysqlinstance.oc1.us-sanjose-1.abzwuljrijxaukifprz6it6gvgse4lqermwyw6hsi6p2bei5ivfk3qth6x5q,GB Months,B92426,0.028673835125,GB Months
2023-11-13T08:00:00.000000+0000,2023-11-13T09:00:00.000000+0000,Block Volume - Performance Units,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.000263787625649341,us-sanjose-1,BLOCK_STORAGE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.bootvolume.oc1.us-sanjose-1.abzwuljrb4wzk5tikdkt6ugea3ntrr3lohyscahdouj3spcnizk7rmjt7feq,GB Months,B91962,0.626023745519,GB Months
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,8.13316e-9,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_blockstore,Million Datapoints,B90926,7e-6,Million Datapoints
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Container Image Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.81298076439e-7,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.containerrepo.oc1.us-sanjose-1.0.axi5rjbot4mp.aaaaaaaaslfwxxoeeoxnrk7vfyqv77jupswli7ko4e3tvuegtqrwoqtkgb5a,GB Months,B91628,0.000048543887,GB Months
2023-11-13T09:00:00.000000+0000,2023-11-13T10:00:00.000000+0000,MySQL Database for HeatWave - Standard - Node per hour,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.0547787175,us-sanjose-1,MYSQL,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.mysqlinstance.oc1.us-sanjose-1.abzwuljrijxaukifprz6it6gvgse4lqermwyw6hsi6p2bei5ivfk3qth6x5q,Instance per hour,B92024,0.25,Instance per hour
2023-11-13T10:00:00.000000+0000,2023-11-13T11:00:00.000000+0000,Oracle APEX Application Development,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.024528554999901885,us-sanjose-1,DATABASE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.autonomousdatabase.oc1.us-sanjose-1.anzwuljr33abj3qa3ustmv6jdlw6elfui5qg3jd7ugfx6oq7x5qa5emjmpta,Hours,B92911,0.166666666666,Hours
2023-11-13T06:00:00.000000+0000,2023-11-13T07:00:00.000000+0000,Container Image Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,4.81298076439e-7,us-sanjose-1,COMPUTE,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,ocid1.containerrepo.oc1.us-sanjose-1.0.axi5rjbot4mp.aaaaaaaaslfwxxoeeoxnrk7vfyqv77jupswli7ko4e3tvuegtqrwoqtkgb5a,GB Months,B91628,0.000048543887,GB Months
2023-11-13T05:00:00.000000+0000,2023-11-13T06:00:00.000000+0000,MySQL Database Service - Storage,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,0.000710731182784594,us-sanjose-1,MYSQL,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,sj-1,ocid1.mysqlinstance.oc1.us-sanjose-1.abzwuljrijxaukifprz6it6gvgse4lqermwyw6hsi6p2bei5ivfk3qth6x5q,GB Months,B92426,0.028673835125,GB Months
2023-11-13T06:00:00.000000+0000,2023-11-13T07:00:00.000000+0000,Monitoring Service - Retrieval,2023-11-01,2023-11-30,Oracle,ocid1.organizationssubscription.oc1.us-sanjose-1.amaaaaaa33abj3qa7lv6zso4gq45je75qdvql5fmgrmzlic6nbtm33hlbt5q,,USD,1.8357704e-7,us-sanjose-1,TELEMETRY,ocid1.tenancy.oc1..aaaaaaaadsyhydp66mjpsohqocfcgzaabtrit47ex2igzu2j6lhuadrrglca,,oci_autonomous_database,Million Datapoints,B90926,0.000158,Million Datapoints
